EmpID,FirstName,LastName,FullName,ADEmail,StartDate,ExitDate,EmployeeStatus,IsActive,AttritionFlag,TenureDays,SameDayTermination,Age,Title,BusinessUnit,DepartmentType,Division,EmployeeType,PayZone,TerminationType,DOB,GenderCode,RaceDesc,LocationCode
3912,Maribel,Copeland,Maribel_Copeland,maribel.copeland@bilearner.com,2022-10-06,2023-04-18,Terminated for Cause,False,1,194,False,57.5,Sr. Network Engineer,PL,IT/IS,General - Con,Part-Time,Zone C,Involuntary,1968-05-19,Male,Hispanic,97493
3914,Nathanial,Booth,Nathanial_Booth,nathanial.booth@bilearner.com,2022-05-04,2023-04-29,Voluntarily Terminated,False,1,360,False,67.3,Network Engineer,SVG,Executive Office,Engineers,Contract,Zone C,Resignation,1958-07-22,Male,Other,9758
3915,Rhys,Barry,Rhys_Barry,rhys.barry@bilearner.com,2024-11-28,,Active,True,0,363,False,34.6,Network Engineer,TNS,IT/IS,Field Operations,Contract,Zone B,Unk,1991-05-03,Male,Other,31391
3916,Jonas,Rowland,Jonas_Rowland,jonas.rowland@bilearner.com,2024-09-27,,Active,True,0,425,False,61.5,Network Engineer,WBL,IT/IS,Project Management - Con,Part-Time,Zone C,Unk,1964-05-25,Male,Other,14939
3917,Chris,Vincent,Chris_Vincent,chris.vincent@bilearner.com,2022-03-19,2025-06-30,Retired,False,1,1199,False,32.6,Network Engineer,PYZ,IT/IS,General - Con,Part-Time,Zone C,Retirement,1993-04-11,Female,Black,89635
3918,Myah,Waller,Myah_Waller,myah.waller@bilearner.com,2022-12-24,2025-06-27,Voluntarily Terminated,False,1,916,False,65.4,Network Engineer,WBL,IT/IS,Field Operations,Contract,Zone A,Voluntary,1960-06-17,Female,Asian,48262
3920,Haley,Weaver,Haley_Weaver,haley.weaver@bilearner.com,2023-07-11,2025-03-19,Terminated for Cause,False,1,617,False,64.1,IT Support,PL,IT/IS,Field Operations,Full-Time,Zone A,Involuntary,1961-11-04,Female,Other,62625
3922,Kaitlin,Hickman,Kaitlin_Hickman,kaitlin.hickman@bilearner.com,2021-03-25,,Active,True,0,1707,False,29.1,IT Support,CCDR,IT/IS,General - Con,Part-Time,Zone A,Unk,1996-10-04,Female,White,26513
3924,Walter,Zuniga,Walter_Zuniga,walter.zuniga@bilearner.com,2023-08-22,,Active,True,0,827,False,32.6,Sr. Network Engineer,NEL,IT/IS,General - Con,Full-Time,Zone B,Unk,1993-04-27,Male,Other,86917
3925,Anna,Jordan,Anna_Jordan,anna.jordan@bilearner.com,2022-08-03,2025-02-14,Voluntarily Terminated,False,1,926,False,65.1,Sr. Network Engineer,PL,IT/IS,General - Sga,Contract,Zone C,Resignation,1960-10-15,Male,Hispanic,64495
3927,Misael,Hunter,Misael_Hunter,misael.hunter@bilearner.com,2022-06-01,2024-06-05,Terminated for Cause,False,1,735,False,43.1,Network Engineer,SVG,Executive Office,Aerial,Contract,Zone C,Involuntary,1982-10-12,Male,Other,50639
3928,Audrina,Yu,Audrina_Yu,audrina.yu@bilearner.com,2023-04-27,2024-01-18,Voluntarily Terminated,False,1,266,False,69.4,Network Engineer,TNS,IT/IS,General - Con,Full-Time,Zone A,Resignation,1956-07-11,Male,White,59834
3929,Jeramiah,Foster,Jeramiah_Foster,jeramiah.foster@bilearner.com,2025-09-18,2025-10-24,Voluntarily Terminated,False,1,36,False,48.6,Network Engineer,WBL,IT/IS,Wireline Construction,Contract,Zone C,Resignation,1977-04-20,Female,Asian,73645
3930,Bruce,Wallace,Bruce_Wallace,bruce.wallace@bilearner.com,2022-02-24,,Active,True,0,1371,False,41.6,Network Engineer,BPC,IT/IS,General - Con,Contract,Zone A,Unk,1984-04-09,Female,Asian,65218
3931,Giovani,Nelson,Giovani_Nelson,giovani.nelson@bilearner.com,2023-12-24,,Active,True,0,703,False,65.4,Network Engineer,CCDR,IT/IS,Engineers,Part-Time,Zone A,Unk,1960-06-26,Male,Black,34001
3932,Ari,Anthony,Ari_Anthony,ari.anthony@bilearner.com,2024-11-17,,Active,True,0,374,False,60.6,IT Support,EW,IT/IS,General - Eng,Contract,Zone B,Unk,1965-04-21,Female,Black,23569
3933,Laylah,Branch,Laylah_Branch,laylah.branch@bilearner.com,2025-07-18,,Active,True,0,131,False,58.3,IT Support,MSC,IT/IS,Engineers,Contract,Zone A,Unk,1967-08-21,Female,White,46935
3934,Alanna,Mullins,Alanna_Mullins,alanna.mullins@bilearner.com,2022-07-15,2024-08-13,Terminated for Cause,False,1,760,False,46.9,IT Support,NEL,IT/IS,Executive,Full-Time,Zone C,Involuntary,1979-01-03,Female,Asian,80168
3935,Arjun,Tyler,Arjun_Tyler,arjun.tyler@bilearner.com,2023-03-25,,Active,True,0,977,False,32.0,IT Support,PL,IT/IS,Aerial,Full-Time,Zone C,Unk,1993-11-16,Male,White,97304
3936,Donald,Favis,Donald_Favis,donald.favis@bilearner.com,2024-10-21,2025-08-01,Terminated for Cause,False,1,284,False,27.4,Enterprise Architect,MSC,IT/IS,General - Sga,Full-Time,Zone B,Involuntary,1998-06-27,Male,Other,6033
3939,Thomas,Murray,Thomas_Murray,thomas.murray@bilearner.com,2021-12-05,,Active,True,0,1452,False,33.2,Data Analyst,CCDR,IT/IS,General - Con,Part-Time,Zone A,Unk,1992-09-04,Male,Black,78230
3940,Karthikeyan,Ait Sidi,Karthikeyan_Ait Sidi,karthikeyan.ait sidi@bilearner.com,2021-11-11,,Active,True,0,1476,False,67.3,Sr. DBA,EW,IT/IS,General - Con,Contract,Zone B,Unk,1958-08-09,Male,Other,2148
3941,Ivan,Rogers,Ivan_Rogers,ivan.rogers@bilearner.com,2021-02-04,,Active,True,0,1756,False,40.2,Data Analyst,BPC,IT/IS,Field Operations,Full-Time,Zone B,Unk,1985-08-30,Male,White,1810
3943,Jason,Salter,Jason_Salter,jason.salter@bilearner.com,2021-10-27,2023-10-25,Voluntarily Terminated,False,1,728,False,54.3,Data Analyst,NEL,IT/IS,General - Eng,Part-Time,Zone A,Resignation,1971-08-04,Male,Black,2452
3944,Julia,Zhou,Julia_Zhou,julia.zhou@bilearner.com,2023-03-21,,Active,True,0,981,False,28.4,Data Analyst,SVG,IT/IS,General - Sga,Full-Time,Zone A,Unk,1997-07-05,Female,White,2148
3945,Thelma,Petrowsky,Thelma_Petrowsky,thelma.petrowsky@bilearner.com,2024-10-25,,Active,True,0,397,False,27.7,Data Analyst,MSC,IT/IS,Engineers,Full-Time,Zone C,Unk,1998-03-23,Female,Black,1886
3946,Jayne,Horton,Jayne_Horton,jayne.horton@bilearner.com,2021-09-15,,Active,True,0,1533,False,68.4,Database Administrator,NEL,IT/IS,Shop (Fleet),Contract,Zone A,Unk,1957-07-20,Female,White,2493
3947,Renee,Becker,Renee_Becker,renee.becker@bilearner.com,2022-07-04,2024-09-22,Terminated for Cause,False,1,811,False,29.0,Database Administrator,EW,IT/IS,Field Operations,Full-Time,Zone B,Involuntary,1996-12-03,Female,Hispanic,2026
3949,Claudia N,Carr,Claudia N_Carr,claudia n.carr@bilearner.com,2024-12-20,2025-10-04,Voluntarily Terminated,False,1,288,False,34.7,Sr. DBA,SVG,IT/IS,General - Con,Full-Time,Zone A,Voluntary,1991-03-17,Female,White,1886
3950,Noelle,Johnson,Noelle_Johnson,noelle.johnson@bilearner.com,2025-10-12,,Active,True,0,45,False,36.8,Database Administrator,CCDR,IT/IS,Fielders,Full-Time,Zone A,Unk,1989-01-29,Female,Hispanic,2301
3951,Taisha,Goble,Taisha_Goble,taisha.goble@bilearner.com,2023-07-25,2025-05-12,Terminated for Cause,False,1,657,False,64.2,Database Administrator,MSC,IT/IS,Wireline Construction,Contract,Zone A,Involuntary,1961-09-07,Female,Asian,2127
3953,Mark,Griffith,Mark_Griffith,mark.griffith@bilearner.com,2023-11-16,,Active,True,0,741,False,60.8,Data Analyst,BPC,IT/IS,General - Eng,Full-Time,Zone B,Unk,1965-02-22,Female,White,78692
3955,Draven,Giles,Draven_Giles,draven.giles@bilearner.com,2022-05-16,2025-06-16,Voluntarily Terminated,False,1,1127,False,27.1,Database Administrator,SVG,IT/IS,Project Management - Con,Contract,Zone C,Resignation,1998-10-28,Female,Hispanic,31207
3956,Aliana,Shaw,Aliana_Shaw,aliana.shaw@bilearner.com,2021-11-07,2025-06-08,Retired,False,1,1309,False,28.9,Database Administrator,EW,IT/IS,General - Sga,Contract,Zone A,Retirement,1997-01-02,Female,Black,6158
3957,Makaila,Nixon,Makaila_Nixon,makaila.nixon@bilearner.com,2024-04-03,,Active,True,0,602,False,34.9,Database Administrator,MSC,IT/IS,Field Operations,Contract,Zone C,Unk,1991-01-02,Female,Other,36554
3958,Mohammed,Orr,Mohammed_Orr,mohammed.orr@bilearner.com,2022-12-22,,Active,True,0,1070,False,51.2,Database Administrator,TNS,IT/IS,Field Operations,Part-Time,Zone C,Unk,1974-09-18,Female,Hispanic,53042
3959,Braylen,Mendoza,Braylen_Mendoza,braylen.mendoza@bilearner.com,2025-02-11,2025-10-14,Terminated for Cause,False,1,245,False,37.3,Data Architect,PYZ,IT/IS,General - Con,Part-Time,Zone A,Involuntary,1988-08-20,Male,Hispanic,42665
3961,Maddison,Perez,Maddison_Perez,maddison.perez@bilearner.com,2025-06-30,,Active,True,0,149,False,47.4,BI Director,NEL,IT/IS,Aerial,Full-Time,Zone A,Unk,1978-06-19,Male,Black,74182
3962,Charlize,Wagner,Charlize_Wagner,charlize.wagner@bilearner.com,2023-06-10,,Active,True,0,900,False,35.0,Sr. DBA,MSC,IT/IS,Aerial,Contract,Zone B,Unk,1990-11-18,Female,Hispanic,49449
3963,Micah,Pace,Micah_Pace,micah.pace@bilearner.com,2021-11-30,,Active,True,0,1457,False,27.5,Sr. Accountant,TNS,IT/IS,Field Operations,Part-Time,Zone B,Unk,1998-05-19,Female,Black,39060
3964,Marlee,Stevens,Marlee_Stevens,marlee.stevens@bilearner.com,2023-09-07,2025-04-25,Terminated for Cause,False,1,596,False,24.7,Sr. Accountant,PYZ,IT/IS,Aerial,Part-Time,Zone A,Involuntary,2001-02-26,Male,Black,21007
3965,Precious,Roth,Precious_Roth,precious.roth@bilearner.com,2022-07-22,,Active,True,0,1223,False,27.1,Software Engineering Manager,WBL,IT/IS,General - Con,Contract,Zone B,Unk,1998-11-01,Female,Other,12883
3966,Konner,Villegas,Konner_Villegas,konner.villegas@bilearner.com,2021-01-19,2023-12-04,Voluntarily Terminated,False,1,1049,False,47.6,Software Engineer,NEL,Software Engineering,Field Operations,Contract,Zone A,Voluntary,1978-04-28,Female,Black,5707
3968,Emely,Rice,Emely_Rice,emely.rice@bilearner.com,2023-05-20,,Active,True,0,921,False,58.4,Data Analyst,NEL,IT/IS,Engineers,Contract,Zone B,Unk,1967-07-14,Female,Other,94663
3969,Lewis,Nixon,Lewis_Nixon,lewis.nixon@bilearner.com,2023-04-17,,Active,True,0,954,False,59.4,Database Administrator,PL,IT/IS,Aerial,Contract,Zone A,Unk,1966-06-18,Female,Asian,61086
3971,Ciara,Acevedo,Ciara_Acevedo,ciara.acevedo@bilearner.com,2023-04-29,,Active,True,0,942,False,67.1,Database Administrator,SVG,IT/IS,General - Con,Part-Time,Zone A,Unk,1958-10-31,Female,Other,49694
3973,Brooklyn,Tanner,Brooklyn_Tanner,brooklyn.tanner@bilearner.com,2020-12-21,2025-09-22,Terminated for Cause,False,1,1736,False,52.5,Database Administrator,WBL,IT/IS,Field Operations,Part-Time,Zone C,Involuntary,1973-05-22,Female,Hispanic,50856
3974,Zander,Franco,Zander_Franco,zander.franco@bilearner.com,2021-03-25,2021-10-10,Terminated for Cause,False,1,199,False,39.9,Data Architect,BPC,IT/IS,General - Eng,Part-Time,Zone C,Involuntary,1986-01-07,Male,Other,97255
3975,Kianna,Rhodes,Kianna_Rhodes,kianna.rhodes@bilearner.com,2023-02-03,2024-12-25,Terminated for Cause,False,1,691,False,26.8,CIO,CCDR,IT/IS,Field Operations,Part-Time,Zone B,Involuntary,1999-01-25,Male,Asian,44793
3976,Kinsley,Braun,Kinsley_Braun,kinsley.braun@bilearner.com,2024-01-22,,Active,True,0,674,False,34.0,Sr. DBA,MSC,IT/IS,Field Operations,Full-Time,Zone C,Unk,1991-11-17,Female,White,24094
3978,Maryjane,Cross,Maryjane_Cross,maryjane.cross@bilearner.com,2022-10-12,,Active,True,0,1141,False,45.6,Sr. Accountant,PYZ,IT/IS,General - Con,Part-Time,Zone B,Unk,1980-04-26,Male,Asian,56453
3979,Peyton,Phelps,Peyton_Phelps,peyton.phelps@bilearner.com,2023-04-25,2024-09-11,Voluntarily Terminated,False,1,505,False,58.1,Software Engineering Manager,WBL,IT/IS,Technology / It,Contract,Zone C,Resignation,1967-10-30,Female,Black,5067
3980,Carmen,Atkins,Carmen_Atkins,carmen.atkins@bilearner.com,2022-08-11,,Active,True,0,1203,False,50.0,Data Analyst,PL,IT/IS,Project Management - Con,Full-Time,Zone C,Unk,1975-12-02,Female,White,39598
3981,Kiara,Fox,Kiara_Fox,kiara.fox@bilearner.com,2022-10-24,2025-07-09,Voluntarily Terminated,False,1,989,False,65.8,Data Analyst,BPC,IT/IS,Field Operations,Full-Time,Zone A,Resignation,1960-02-07,Female,Black,35765
3982,Yair,Jennings,Yair_Jennings,yair.jennings@bilearner.com,2024-11-09,,Active,True,0,382,False,68.5,Database Administrator,CCDR,IT/IS,Aerial,Part-Time,Zone B,Unk,1957-06-12,Female,Other,24218
3983,Kaylie,Velazquez,Kaylie_Velazquez,kaylie.velazquez@bilearner.com,2024-09-12,,Active,True,0,440,False,61.6,Database Administrator,SVG,IT/IS,Field Operations,Full-Time,Zone A,Unk,1964-04-12,Female,Hispanic,62116
3984,Christine,Skinner,Christine_Skinner,christine.skinner@bilearner.com,2024-05-10,2024-09-08,Retired,False,1,121,False,62.3,Database Administrator,EW,IT/IS,Wireline Construction,Contract,Zone B,Retirement,1963-07-23,Female,Hispanic,67986
3985,Zayne,Mccullough,Zayne_Mccullough,zayne.mccullough@bilearner.com,2025-04-13,2025-08-19,Terminated for Cause,False,1,128,False,33.9,Database Administrator,MSC,IT/IS,People Services,Part-Time,Zone A,Involuntary,1992-01-18,Male,White,26193
3986,Dennis,Key,Dennis_Key,dennis.key@bilearner.com,2022-06-10,,Active,True,0,1265,False,53.0,Database Administrator,TNS,IT/IS,Catv,Part-Time,Zone A,Unk,1972-11-27,Female,Hispanic,46762
3987,Aydan,Benjamin,Aydan_Benjamin,aydan.benjamin@bilearner.com,2024-05-25,2024-10-19,Terminated for Cause,False,1,147,False,43.6,Data Architect,PYZ,IT/IS,Catv,Full-Time,Zone A,Involuntary,1982-05-03,Male,Other,81376
3988,Kenzie,Mullins,Kenzie_Mullins,kenzie.mullins@bilearner.com,2024-10-21,2025-02-21,Voluntarily Terminated,False,1,123,False,44.4,Sr. DBA,SVG,IT/IS,Shop (Fleet),Contract,Zone A,Voluntary,1981-06-17,Female,White,73583
3990,Damarion,Schneider,Damarion_Schneider,damarion.schneider@bilearner.com,2022-03-02,2022-03-26,Terminated for Cause,False,1,24,False,68.9,Sr. Accountant,WBL,IT/IS,Safety,Contract,Zone C,Involuntary,1956-12-18,Male,White,73329
3991,Talan,Rodgers,Talan_Rodgers,talan.rodgers@bilearner.com,2025-07-10,,Active,True,0,139,False,51.7,Sr. Accountant,BPC,IT/IS,Project Management - Con,Contract,Zone B,Unk,1974-03-09,Male,Black,89576
3992,Evelin,Snow,Evelin_Snow,evelin.snow@bilearner.com,2025-03-08,2025-08-07,Voluntarily Terminated,False,1,152,False,63.9,Data Analyst,SVG,IT/IS,General - Eng,Part-Time,Zone A,Voluntary,1961-12-28,Male,Black,49077
3993,Sienna,Preston,Sienna_Preston,sienna.preston@bilearner.com,2024-09-22,,Active,True,0,430,False,29.5,Data Analyst,PYZ,IT/IS,Field Operations,Contract,Zone C,Unk,1996-05-24,Female,Asian,42676
3994,Taylor,Dennis,Taylor_Dennis,taylor.dennis@bilearner.com,2024-12-22,,Active,True,0,339,False,38.8,Data Analyst,PL,IT/IS,Field Operations,Full-Time,Zone A,Unk,1987-02-08,Female,Asian,53464
3996,Leonel,Combs,Leonel_Combs,leonel.combs@bilearner.com,2023-12-01,,Active,True,0,726,False,26.0,Database Administrator,MSC,IT/IS,Catv,Part-Time,Zone C,Unk,1999-11-29,Female,White,82286
3998,Ace,Krause,Ace_Krause,ace.krause@bilearner.com,2024-03-24,2024-10-27,Terminated for Cause,False,1,217,False,54.8,Database Administrator,CCDR,IT/IS,Yard (Material Handling),Full-Time,Zone B,Involuntary,1971-01-22,Female,Other,82557
4000,Angelique,Mann,Angelique_Mann,angelique.mann@bilearner.com,2022-01-26,2023-09-08,Terminated for Cause,False,1,590,False,65.7,Data Architect,PYZ,IT/IS,Field Operations,Contract,Zone C,Involuntary,1960-03-31,Male,Black,18464
1001,Susan,Exantus,Susan_Exantus,susan.exantus@bilearner.com,2021-11-29,,Active,True,0,1458,False,68.2,Software Engineer,BPC,Software Engineering,Engineers,Part-Time,Zone A,Unk,1957-09-21,Female,Black,1749
1003,Keyla,Del Bosque,Keyla_Del Bosque,keyla.del bosque@bilearner.com,2025-06-08,2025-06-15,Voluntarily Terminated,False,1,7,False,52.0,Software Engineer,WBL,Software Engineering,Field Operations,Contract,Zone A,Voluntary,1973-11-23,Female,White,2176
1004,Andrew,Szabo,Andrew_Szabo,andrew.szabo@bilearner.com,2022-08-29,2023-06-05,Terminated for Cause,False,1,280,False,68.8,Software Engineer,PYZ,Software Engineering,Project Management - Con,Part-Time,Zone C,Involuntary,1957-01-27,Male,Black,2140
1005,Luke,Patronick,Luke_Patronick,luke.patronick@bilearner.com,2024-12-16,,Active,True,0,345,False,55.3,Software Engineer,SVG,Software Engineering,Field Operations,Full-Time,Zone B,Unk,1970-07-28,Male,Black,1844
1006,Colby,Andreola,Colby_Andreola,colby.andreola@bilearner.com,2023-11-15,2024-02-20,Voluntarily Terminated,False,1,97,False,66.8,Software Engineer,MSC,Software Engineering,Engineers,Full-Time,Zone C,Resignation,1959-02-19,Female,White,2110
1007,Edward,TRUE,Edward_TRUE,edward.true@bilearner.com,2023-01-25,2023-12-26,Voluntarily Terminated,False,1,335,False,25.7,Software Engineer,SVG,Software Engineering,General - Con,Part-Time,Zone A,Voluntary,2000-03-18,Male,Black,2451
1008,Judith,Carabbio,Judith_Carabbio,judith.carabbio@bilearner.com,2021-11-28,2022-08-04,Voluntarily Terminated,False,1,249,False,43.9,Software Engineer,BPC,Software Engineering,General - Con,Contract,Zone B,Voluntary,1981-12-21,Female,Hispanic,2132
1009,Adell,Saada,Adell_Saada,adell.saada@bilearner.com,2021-09-13,2025-04-12,Retired,False,1,1307,False,38.7,Software Engineer,NEL,Software Engineering,General - Con,Part-Time,Zone C,Retirement,1987-03-01,Female,Other,2132
1010,Kamari,Hunter,Kamari_Hunter,kamari.hunter@bilearner.com,2023-04-12,2024-06-18,Voluntarily Terminated,False,1,433,False,33.1,Software Engineer,EW,Software Engineering,Field Operations,Part-Time,Zone C,Voluntary,1992-10-21,Male,Hispanic,12889
1012,Skyler,Blackwell,Skyler_Blackwell,skyler.blackwell@bilearner.com,2023-02-09,2023-09-06,Voluntarily Terminated,False,1,209,False,47.1,Software Engineer,TNS,Software Engineering,General - Eng,Contract,Zone A,Voluntary,1978-10-03,Male,White,67544
1013,Jasmin,Shah,Jasmin_Shah,jasmin.shah@bilearner.com,2022-08-13,,Active,True,0,1201,False,51.0,Software Engineer,PYZ,Software Engineering,Engineers,Part-Time,Zone B,Unk,1974-11-19,Male,Asian,36398
1015,Ansley,Jackson,Ansley_Jackson,ansley.jackson@bilearner.com,2021-03-03,,Active,True,0,1729,False,64.0,Shared Services Manager,NEL,Software Engineering,People Services,Contract,Zone A,Unk,1961-12-04,Female,White,22621
1016,Jayda,Reese,Jayda_Reese,jayda.reese@bilearner.com,2022-05-21,2023-08-29,Terminated for Cause,False,1,465,False,69.7,Senior BI Developer,PL,Admin Offices,Shop (Fleet),Part-Time,Zone B,Involuntary,1956-03-08,Female,White,64065
1019,Kamryn,Herrera,Kamryn_Herrera,kamryn.herrera@bilearner.com,2025-01-14,2025-10-28,Voluntarily Terminated,False,1,287,False,47.0,Software Engineer,EW,Software Engineering,Fielders,Full-Time,Zone A,Voluntary,1978-11-28,Male,Hispanic,77974
1020,Kelvin,Foster,Kelvin_Foster,kelvin.foster@bilearner.com,2025-09-20,2025-10-18,Voluntarily Terminated,False,1,28,False,34.9,Software Engineer,MSC,Software Engineering,Field Operations,Contract,Zone C,Resignation,1990-12-20,Female,Black,42126
1021,Joe,Fletcher,Joe_Fletcher,joe.fletcher@bilearner.com,2023-02-09,2025-10-17,Voluntarily Terminated,False,1,981,False,36.8,Software Engineer,TNS,Software Engineering,General - Eng,Full-Time,Zone C,Resignation,1989-01-25,Male,Hispanic,51613
1022,Frederick,Howe,Frederick_Howe,frederick.howe@bilearner.com,2024-12-19,,Active,True,0,342,False,63.5,Software Engineer,PYZ,Software Engineering,Field Operations,Part-Time,Zone A,Unk,1962-06-11,Male,Black,12765
1023,Nickolas,Davila,Nickolas_Davila,nickolas.davila@bilearner.com,2021-02-09,2024-01-10,Voluntarily Terminated,False,1,1065,False,33.6,Shared Services Manager,WBL,Software Engineering,General - Con,Contract,Zone C,Voluntary,1992-04-05,Male,Hispanic,64122
1024,Kasey,Boyer,Kasey_Boyer,kasey.boyer@bilearner.com,2021-03-30,2023-09-23,Terminated for Cause,False,1,907,False,38.7,Shared Services Manager,NEL,Software Engineering,Fielders,Contract,Zone A,Involuntary,1987-03-30,Female,Other,91332
1025,Giovanni,Jenkins,Giovanni_Jenkins,giovanni.jenkins@bilearner.com,2025-08-11,2025-08-15,Retired,False,1,4,False,65.0,Senior BI Developer,PL,Admin Offices,Field Operations,Full-Time,Zone A,Retirement,1960-11-13,Female,Other,39827
1027,Joanna,Murphy,Joanna_Murphy,joanna.murphy@bilearner.com,2022-09-14,2023-08-29,Voluntarily Terminated,False,1,349,False,62.9,Senior BI Developer,CCDR,Admin Offices,General - Con,Part-Time,Zone A,Voluntary,1962-12-21,Male,Other,24931
1028,Joseph,Schmidt,Joseph_Schmidt,joseph.schmidt@bilearner.com,2022-01-15,2025-04-01,Voluntarily Terminated,False,1,1172,False,25.1,Software Engineer,PYZ,Software Engineering,General - Con,Full-Time,Zone C,Resignation,2000-10-22,Male,Asian,2121
1029,Brittany,Hurley,Brittany_Hurley,brittany.hurley@bilearner.com,2022-07-28,,Active,True,0,1217,False,46.5,Software Engineer,SVG,Software Engineering,Field Operations,Part-Time,Zone B,Unk,1979-06-01,Female,Asian,97697
1031,Ruben,Martinez,Ruben_Martinez,ruben.martinez@bilearner.com,2023-07-28,,Active,True,0,852,False,53.1,Software Engineer,WBL,Software Engineering,General - Con,Part-Time,Zone B,Unk,1972-10-29,Male,White,26111
1033,Blaine,Brooks,Blaine_Brooks,blaine.brooks@bilearner.com,2025-06-28,,Active,True,0,151,False,28.7,Shared Services Manager,WBL,Software Engineering,Field Operations,Contract,Zone B,Unk,1997-03-28,Male,Other,71808
1034,Dennis,Livingston,Dennis_Livingston,dennis.livingston@bilearner.com,2021-08-06,,Active,True,0,1573,False,48.0,Shared Services Manager,NEL,Software Engineering,Project Management - Con,Full-Time,Zone C,Unk,1977-12-08,Female,Black,1043
1035,Case,Russell,Case_Russell,case.russell@bilearner.com,2023-01-13,,Active,True,0,1048,False,46.8,Senior BI Developer,PL,Admin Offices,Underground,Full-Time,Zone A,Unk,1979-02-16,Female,Asian,41260
1036,Kody,Jimenez,Kody_Jimenez,kody.jimenez@bilearner.com,2023-10-06,2024-02-25,Voluntarily Terminated,False,1,142,False,32.3,Senior BI Developer,BPC,Admin Offices,Field Operations,Part-Time,Zone A,Resignation,1993-08-08,Male,Asian,15346
1037,Zoe,Colon,Zoe_Colon,zoe.colon@bilearner.com,2022-12-24,2023-02-02,Voluntarily Terminated,False,1,40,False,32.3,Software Engineer,CCDR,Software Engineering,Fielders,Part-Time,Zone C,Voluntary,1993-07-27,Male,Other,4876
1038,Courtney,Cowan,Courtney_Cowan,courtney.cowan@bilearner.com,2025-04-18,,Active,True,0,222,False,54.6,Software Engineer,SVG,Software Engineering,Field Operations,Contract,Zone B,Unk,1971-05-04,Male,Hispanic,14886
1039,Nolan,Perez,Nolan_Perez,nolan.perez@bilearner.com,2021-11-22,2024-06-25,Voluntarily Terminated,False,1,946,False,43.0,Software Engineer,EW,Software Engineering,Finance & Accounting,Part-Time,Zone B,Voluntary,1982-11-17,Female,Other,46407
1040,Katrina,Farrell,Katrina_Farrell,katrina.farrell@bilearner.com,2021-10-25,2025-03-17,Voluntarily Terminated,False,1,1239,False,53.6,Software Engineer,MSC,Software Engineering,Field Operations,Contract,Zone A,Voluntary,1972-04-25,Male,White,74234
1041,Camden,Kelly,Camden_Kelly,camden.kelly@bilearner.com,2022-02-11,2022-04-10,Voluntarily Terminated,False,1,58,False,49.1,Software Engineer,TNS,Software Engineering,Engineers,Full-Time,Zone A,Voluntary,1976-11-04,Male,White,45272
1043,Kale,Lang,Kale_Lang,kale.lang@bilearner.com,2025-03-19,2025-08-10,Voluntarily Terminated,False,1,144,False,69.9,Shared Services Manager,WBL,Software Engineering,Splicing,Full-Time,Zone C,Resignation,1955-12-16,Female,White,65963
1044,Shyanne,Stark,Shyanne_Stark,shyanne.stark@bilearner.com,2022-12-15,,Active,True,0,1077,False,69.2,Shared Services Manager,NEL,Software Engineering,Field Operations,Contract,Zone A,Unk,1956-09-16,Female,Hispanic,75123
1045,Elliott,Ashley,Elliott_Ashley,elliott.ashley@bilearner.com,2023-01-04,2025-05-27,Terminated for Cause,False,1,874,False,62.5,Senior BI Developer,PL,Admin Offices,Catv,Full-Time,Zone C,Involuntary,1963-06-10,Female,Black,11164
1046,Genesis,Todd,Genesis_Todd,genesis.todd@bilearner.com,2024-07-23,2024-11-03,Voluntarily Terminated,False,1,103,False,63.0,Software Engineer,CCDR,Software Engineering,Underground,Full-Time,Zone A,Voluntary,1962-11-17,Male,White,65978
1048,Stephen,Daugherty,Stephen_Daugherty,stephen.daugherty@bilearner.com,2022-02-28,,Active,True,0,1367,False,69.4,Software Engineer,EW,Software Engineering,General - Con,Part-Time,Zone A,Unk,1956-07-19,Male,Asian,48971
1050,Steven,Schneider,Steven_Schneider,steven.schneider@bilearner.com,2023-02-23,,Active,True,0,1007,False,32.4,Software Engineer,TNS,Software Engineering,Finance & Accounting,Contract,Zone B,Unk,1993-07-04,Male,Black,64114
1051,Devon,Hinton,Devon_Hinton,devon.hinton@bilearner.com,2024-07-08,2025-04-11,Terminated for Cause,False,1,277,False,44.6,Software Engineer,PYZ,Software Engineering,Field Operations,Full-Time,Zone C,Involuntary,1981-04-29,Male,White,14669
1052,Jacquelyn,Johns,Jacquelyn_Johns,jacquelyn.johns@bilearner.com,2023-05-25,2023-09-04,Voluntarily Terminated,False,1,102,False,45.4,Shared Services Manager,WBL,Software Engineering,General - Con,Contract,Zone B,Voluntary,1980-06-21,Female,Hispanic,52448
1054,Phillip,Salazar,Phillip_Salazar,phillip.salazar@bilearner.com,2025-05-12,,Active,True,0,198,False,32.5,Software Engineer,PL,Software Engineering,Engineers,Part-Time,Zone A,Unk,1993-05-10,Male,White,56271
1055,Chaz,Webb,Chaz_Webb,chaz.webb@bilearner.com,2020-12-08,,Active,True,0,1814,False,30.0,Software Engineer,PYZ,Software Engineering,Field Operations,Contract,Zone C,Unk,1995-11-24,Female,White,56708
1057,Sophie,Decker,Sophie_Decker,sophie.decker@bilearner.com,2025-10-01,,Active,True,0,56,False,27.1,Software Engineer,TNS,Software Engineering,Wireline Construction,Full-Time,Zone A,Unk,1998-10-27,Male,Asian,18240
